stock_code,stock_name,stock_name_en,market,dart_corp_code,aliases
306040,에스제이그룹,,,01222432,
306200,세아제강,,,01325979,
306620,지아이에스,,,01325429,
307070,에스케이에이씨피씨제4호기업인수목적,,,01336285,
307160,하나머스트제6호기업인수목적,,,01326260,
307180,아이엘,,,01326279,
307280,원바이오젠,,,01326224,
307750,국전,,,01329957,
307870,비투엔,,,01326792,
307930,컴퍼니케이,,,00598198,
307950,현대오토에버,,,00362441,
308080,바이젠셀,,,01335790,
308100,형지글로벌,,,01181807,
308170,씨티알모빌리티,,,00450010,
308430,셀비온,,,01275489,
308700,테크엔,,,01016886,
309710,아이티켐,,,00914341,
309900,티티씨디펜스,,,01350638,
309930,조이웍스앤코,,,01335453,
309960,LB인베스트먼트,,,00231901,
310200,애니플러스,,,01335578,
310210,보로노이,,,01327746,
310840,엔에이치기업인수목적13호,,,01336391,
310870,디와이씨,,,01336443,
311060,엘에이티,,,01264234,
311270,키움제5호기업인수목적,,,01337220,
311320,지오엘리먼트,,,00668965,
311390,네오크레마,,,01219155,
311690,CJ 바이오사이언스,,,01071041,
311840,대원모방,,,01195828,
311960,인터로이드,,,01290132,
312610,에이에프더블류,,,01223219,
313750,유안타제4호기업인수목적,,,01343920,
313760,캐리,,,00863038,
314130,지놈앤컴퍼니,,,01276026,
314140,알피바이오,,,01182259,
314930,바이오다인,,,01117413,
315640,딥노이드,,,01344831,
316140,우리금융지주,,,01350869,
317030,케이비제17호기업인수목적,,,01351114,
317120,라닉스,,,01327092,
317240,TS트릴리온,,,01353024,
317320,한화에스비아이기업인수목적,,,01351822,
317330,덕산테코피아,,,01021666,
317400,자이에스앤디,,,00367844,
317450,명인제약,,,00179489,
317530,에피소드컴퍼니,,,01267222,
317690,퀀타매트릭스,,,01311286,
317770,엑스페릭스,,,01231786,
317830,에스피시스템스,,,00624749,
317850,대모,,,00450995,
317860,노드메이슨,,,01328170,
317870,엔바이오니아,,,00964595,
318000,KBG,,,00876166,
318010,팜스빌,,,00986898,
318020,포인트모바일,,,00962393,
318060,그래피,,,01565054,
318160,셀바이오휴먼텍,,,01288410,
318410,비비씨,,,01153105,
318660,타임기술,,,01345724,
319400,현대무벡스,,,01358463,
319660,피에스케이,,,01365825,
320000,한울반도체,,,01359815,
321260,프로이천,,,01359736,
321370,센서뷰,,,01593668,
321550,티움바이오,,,01335930,
321820,아티스트컴퍼니,,,01116502,
322000,HD현대에너지솔루션,,,01199550,
322180,LS티라유텍,,,01309388,
322190,베른,,,01412938,
322310,오로스테크놀로지,,,01016479,
322510,제이엘케이,,,01153293,
322780,코퍼스코리아,,,01364297,
322970,무진메디,,,01293388,
323210,이베스트이안기업인수목적1호,,,01366365,
323230,엠에프엠코리아,,,01384477,
323280,태성,,,01366000,
323350,다원넥스뷰,,,01344363,
323410,카카오뱅크,,,01133217,
323940,케이비제18호기업인수목적,,,01371312,
323990,박셀바이오,,,01335851,
326030,에스케이바이오팜,,,00878696,
327260,RF머트리얼즈,,,01343665,
327610,펨토바이오메드,,,01336735,
327970,케어룸의료산업,,,01344752,
328130,루닛,,,01397620,
328380,솔트웨어,,,01390399,
329020,오션스톤,,,01388631,
329050,구스앤홈,,,01337114,
329180,HD현대중공업,,,01390344,
329560,상상인이안제2호기업인수목적,,,01390876,
330350,위더스제약,,,00765851,
330590,롯데리츠,,,01363818,
330730,스톤브릿지벤처스,,,01305249,
330860,네패스아크,,,01368354,
330990,케이비제19호기업인수목적,,,01393299,
331380,포커스에이아이,,,01393721,
331520,밸로프,,,01398151,
331660,한국미라클피플사,,,01363924,
331740,아우토크립트,,,01649620,
331920,셀레믹스,,,01114586,
332190,오션스바이오,,,01860010,
332290,누보,,,01394669,
332370,아이디피,,,01213586,
332570,PS일렉트로닉스,,,01015160,
332710,하나금융14호기업인수목적,,,01395279,
333050,이노테나,,,01407158,
333430,일승,,,01396676,
333620,엔시스,,,01310773,
334890,이지스밸류플러스리츠,,,01394377,
334970,프레스티지바이오로직스,,,01258428,
335810,프리시젼바이오,,,01137295,
335870,윙스풋,,,01405585,
335890,비올메디컬,,,01406618,
336040,타스컴,,,01118139,
336060,웨이버스,,,01408999,
336260,두산퓨얼셀,,,01412725,
336370,솔루스첨단소재,,,01412822,
336570,원텍,,,01407909,
336680,탑런토탈솔루션,,,00814582,
337450,에스케이제5호기업인수목적,,,01414361,
337840,유엑스엔,,,01396931,
337930,젝시믹스,,,01391103,
338100,NH프라임리츠,,,01391033,
338220,뷰노,,,01344202,
338840,와이바이오로직스,,,01226234,
339770,교촌에프앤비,,,00453284,
339950,아이비김영,,,01414422,
340120,하이제5호기업인수목적,,,01414370,
340350,에스케이제6호기업인수목적,,,01414936,
340360,다보링크,,,01416642,
340440,세림B&G,,,01416572,
340450,지씨지놈,,,01432598,
340570,티앤엘,,,00608440,
340810,시선AI,,,01315042,
340930,유일에너테크,,,01368637,
341160,하나금융15호기업인수목적,,,01416457,
341170,퓨쳐메디신,,,01185867,
341310,이앤에치,,,01337017,
342550,케이비제20호기업인수목적,,,01418543,
342870,오아,,,01428948,
343090,에이치엘비사이언스,,,01413371,
343510,하나금융16호기업인수목적,,,01419384,
344050,신영해피투모로우제6호기업인수목적,,,01419986,
344820,케이씨씨글라스,,,01428203,
344860,이노진,,,01419135,
346010,타이드,,,01309069,
347000,센코,,,01023318,
347140,케이프이에스제4호기업인수목적,,,01428249,
347700,스피어,,,01336762,
347740,피엔케이피부임상연구센타,,,01290381,
347770,핌스,,,01405390,
347850,디앤디파마텍,,,01376715,
347860,알체라,,,01405451,
347890,엠엑스온,,,00670766,
348030,모비릭스,,,01210190,
348080,큐라티스,,,01357765,
348150,고바이오랩,,,01399071,
348210,넥스틴,,,01080252,
348340,뉴로메카,,,01336461,
348350,위드텍,,,00925587,
348370,엔켐,,,01011526,
348840,데이드림엔터테인먼트,,,01343735,
348950,제이알글로벌리츠,,,01415892,
349720,이베스트기업인수목적5호,,,01436336,
350520,이지스레지던스리츠,,,01436628,
351020,미쥬,,,01547933,
351320,넥사다이내믹스,,,01440153,
351330,이삭엔지니어링,,,01135640,
351340,아이비케이에스제13호기업인수목적,,,01440481,
351870,차이커뮤니케이션,,,00909835,
352090,스톰테크,,,01226270,
352480,씨앤씨인터내셔널,,,01226410,
352700,씨앤투스,,,00875237,
352770,셀레스트라,,,01201970,
352820,하이브,,,01204056,
352910,오비고,,,00494546,
352940,인바이오,,,00367871,
353060,에이치엠씨아이비제5호기업인수목적,,,01447244,
353070,에이치엠씨아이비제4호기업인수목적,,,01447217,
353190,휴럼,,,01453670,
353200,대덕전자,,,01478712,
353490,미래에셋대우기업인수목적5호,,,01450105,
353590,오토앤,,,01084294,
353810,이지바이오,,,01480568,
354200,엔젠바이오,,,01397903,
354230,폭스소프트,,,01418260,
354320,알멕,,,00229030,
354390,바스칸바이오제약,,,00533809,
355150,코스텍시스,,,01476219,
355390,크라우드웍스,,,01514005,
355690,에이텀,,,01444380,
356680,엑스게이트,,,01372782,
356860,티엘비,,,00920379,
356890,싸이버원,,,01293953,
357120,코람코라이프인프라리츠,,,01430475,
357230,에이치피오,,,01068737,
357250,미래에셋맵스리츠,,,01437292,
357430,마스턴프리미어리츠,,,01442966,
357550,석경에이티,,,00921916,
357580,아모센스,,,01012987,
357780,솔브레인,,,01489648,
357880,SKAI,,,01381984,
358570,지아이이노베이션,,,01351080,
359090,씨엔알리서치,,,01487446,
360070,탑머티리얼,,,01360875,
360350,코셈,,,01493793,
361390,제노코,,,01014718,
361570,알비더블유,,,01303029,
361610,SK아이이테크놀로지,,,01386916,
361670,삼영에스앤씨,,,00405506,
362320,청담글로벌,,,01534577,
362990,드림인사이트,,,01492688,
363250,진시스템,,,01437858,
363260,모비데이즈,,,01493535,
363280,티와이홀딩스,,,01497869,
364950,에이아이코리아,,,01307593,
365270,큐라클,,,01397772,
365330,에스와이스틸텍,,,01135084,
365340,성일하이텍,,,01274329,
365550,ESR켄달스퀘어리츠,,,01437186,
365590,하이딥,,,01505186,
365900,브이씨,,,01354740,
366030,공구우먼,,,01307335,
366330,신한제7호기업인수목적,,,01514528,
367000,플래티어,,,01454341,
367340,디비금융제8호기업인수목적,,,01505450,
367360,디비금융제9호기업인수목적,,,01505469,
367460,유안타제7호기업인수목적,,,01504804,
367480,유안타제8호기업인수목적,,,01504910,
368030,창대정밀,,,01467336,
368600,아이씨에이치,,,01302853,
368770,파이버프로,,,01513440,
368970,오에스피,,,01491607,
369370,블리츠웨이엔터테인먼트,,,01508855,
370090,퓨런티어,,,01357446,
371950,풍원정밀,,,00417167,
372170,윤성에프앤씨,,,00925374,
372290,하나머스트7호기업인수목적,,,01513404,
372320,큐로셀,,,01492651,
372800,아이티아이즈,,,01429840,
372910,한컴라이프케어,,,00534598,
373110,엑셀세라퓨틱스,,,01492217,
373160,데이원컴퍼니,,,01455492,
373170,엠아이큐브솔루션,,,01497142,
373200,엑스플러스,,,01514698,
373220,LG에너지솔루션,,,01515323,
373340,유진기업인수목적6호,,,01514519,
375500,DL이앤씨,,,01524093,
376180,피코그램,,,00604028,
376190,엘비루셈,,,00527011,
376270,HEM파마,,,01480708,
376290,씨유테크,,,00575106,
376300,디어유,,,01456011,
376900,로킷헬스케어,,,01335143,
376930,노을,,,01494118,
376980,원티드랩,,,01441611,
377030,비트맥스,,,01409095,
377190,디앤디플랫폼리츠,,,01475609,
377220,프롬바이오,,,01217865,
377300,카카오페이,,,01244601,
377330,이지트로닉스,,,01140837,
377400,하이제6호기업인수목적,,,01526949,
377450,리파인,,,01210066,
377460,큐에이드,,,01175499,
377480,마음AI,,,01297898,
377630,삼성기업인수목적4호,,,01528530,
377740,바이오노트,,,00622787,
378340,필에너지,,,01488320,
378800,샤페론,,,01387164,
378850,화승알앤에이,,,01532603,
379390,이성씨엔아이,,,01365384,
380320,삼성머스트기업인수목적5호,,,01534522,
380440,엔에이치기업인수목적19호,,,01535257,
380540,옵티코어,,,01506990,
380550,뉴로핏,,,01782004,
381620,제닉스로보틱스,,,01293485,
381970,케이카,,,01323032,
382150,온코크로스,,,01423916,
382480,지아이텍,,,01311310,
382800,지앤비에스 에코,,,00958327,
382840,원준,,,01459212,
382900,범한퓨얼셀,,,01435489,
383220,F&F,,,01568413,
383310,에코프로에이치엔,,,01566248,
383800,LX홀딩스,,,01562589,
383930,디티앤씨알오,,,01437432,
384470,코어라인소프트,,,01512575,
386580,한화플러스제2호기업인수목적,,,01572489,
387310,대신밸런스제10호기업인수목적,,,01567520,
387570,파인메딕스,,,01455410,
388050,지투파워,,,01462605,
388210,씨엠티엑스,,,01529982,
388220,하나금융19호기업인수목적,,,01568875,
388610,지에프씨생명과학,,,01221752,
388720,유일로보틱스,,,01152586,
388790,라이콤,,,01569102,
388800,유진기업인수목적7호,,,01569838,
388870,파로스아이바이오,,,01495180,
389020,자람테크놀로지,,,01365038,
389030,지니너스,,,01494154,
389140,포바이포,,,01513699,
389260,대명에너지,,,01150515,
389470,인벤티지랩,,,01516456,
389500,에스비비테크,,,00567897,
389650,넥스트바이오메디컬,,,01385050,
389680,유디엠텍,,,01498576,
390110,애니메디솔루션,,,01507810,
391060,엔에이치기업인수목적20호,,,01573974,
391710,코닉오토메이션,,,01573284,
393210,토마토시스템,,,01436479,
393360,신한제8호기업인수목적,,,01574760,
393890,더블유씨피,,,01291317,
393970,대진첨단소재,,,01549472,
394280,오픈엣지테크놀로지,,,01571107,
394420,리센스메디컬,,,01685677,
394800,쓰리빌리언,,,01506617,
395400,SK리츠,,,01535150,
396270,넥스트칩,,,01515864,
396300,세아메카닉스,,,00534701,
396470,워트,,,00866451,
396690,미래에셋글로벌리츠,,,01576102,
396770,엔에이치기업인수목적22호,,,01576713,
397030,에이프릴바이오,,,01375822,
397500,대신밸런스제11호기업인수목적,,,01580178,
397810,애드포러스,,,01551042,
397880,교보11호기업인수목적,,,01582228,
398120,에스지헬스케어,,,01179866,
399720,가온칩스,,,01364747,
400560,하나금융20호기업인수목적,,,01583397,
400760,NH올원리츠,,,01480780,
400840,하이제7호기업인수목적,,,01586172,
402030,코난테크놀로지,,,00601988,
402340,SK스퀘어,,,01596425,
402420,켈스,,,01507722,
402490,그린리소스,,,01370863,
403360,라피치,,,01466832,
403490,우듬지팜,,,01299106,
403550,쏘카,,,01026157,
403810,아이엘로보틱스,,,01669794,
403850,더핑크퐁컴퍼니,,,01138364,
403870,HPSP,,,01288827,
404950,디비금융제10호기업인수목적,,,01591262,
404990,신한서부티엔디리츠,,,01436558,
405000,플라즈맵,,,01575839,
405100,큐알티,,,01033591,
405350,아이비케이에스제17호기업인수목적,,,01591606,
405640,신한제9호기업인수목적,,,01594764,
405920,나라셀라,,,01021639,
406760,하나금융21호기업인수목적,,,01593242,
406820,뷰티스킨,,,01147487,
407400,꿈비,,,01586455,
408470,한패스,,,01445024,
408900,스튜디오미르,,,01139965,
408920,메쎄이상,,,01596656,
409570,한국제10호기업인수목적,,,01596665,
411080,샌즈랩,,,01242241,
412350,레이저쎌,,,01573381,
412540,제일엠앤에스,,,00528791,
412930,미래에셋비전기업인수목적1호,,,01601286,
413300,티엘엔지니어링,,,01583953,
413390,엠오티,,,01563922,
413600,키움제6호기업인수목적,,,01616808,
413630,씨피시스템,,,01601222,
413640,비아이매트릭스,,,01462739,
415380,스튜디오삼익,,,01540815,
415580,상상인제3호기업인수목적,,,01604371,
415640,KB발해인프라,,,01880801,
416180,신성에스티,,,00761183,
417010,나노팀,,,01524118,
417180,핑거스토리,,,01584934,
417200,LS머트리얼즈,,,01528141,
417310,코람코더원리츠,,,01180118,
417500,제이아이테크,,,01367586,
417790,트루엔,,,01134216,
417840,저스템,,,01383229,
417860,오브젠,,,01472930,
417970,모델솔루션,,,00657783,
418170,하나금융22호기업인수목적,,,01613281,
418210,신한제10호기업인수목적,,,01616482,
418250,시큐레터,,,01579570,
418420,라온텍,,,00965512,
418470,KT밀리의서재,,,01467451,
418550,제이오,,,00411808,
418620,E8,,,01516890,
419050,삼기에너지솔루션즈,,,01526806,
419080,엔젯,,,01587056,
419120,산돌,,,01516368,
419270,신영해피투모로우제7호기업인수목적,,,01612608,
419530,SAMG엔터,,,01082418,
419540,비스토스,,,01506848,
419700,이브이파킹서비스,,,01695498,
420570,제이투케이바이오,,,01553129,
420770,기가비스,,,00765569,
421800,교보12호기업인수목적,,,01620713,
422040,엔에이치기업인수목적23호,,,01619513,
424140,케이비제21호기업인수목적,,,01621280,
424760,벨로크,,,01622331,
424870,이뮨온시아,,,01203659,
424960,스마트레이더시스템,,,01555215,
424980,마이크로투나노,,,00624378,
425040,티이엠씨,,,01301252,
425290,삼성기업인수목적6호,,,01624162,
425420,티에프이,,,01035368,
426550,아이비케이에스제19호기업인수목적,,,01632851,
426670,대신밸런스제12호기업인수목적,,,01631658,
427950,하나금융23호기업인수목적,,,01652970,
429270,시지트로닉스,,,01284751,
430220,신영해피투모로우제8호기업인수목적,,,01656374,
430230,하나금융24호기업인수목적,,,01658266,
430460,한화플러스제3호기업인수목적,,,01663055,
430690,한싹,,,01602638,
430700,유안타제9호기업인수목적,,,01663639,
431190,케이쓰리아이,,,01689266,
432320,KB스타리츠,,,01622720,
432430,와이랩,,,01406265,
432470,케이엔에스,,,01402995,
432720,퀄리타스반도체,,,01584183,
432980,엠에프씨,,,01217795,
433530,키움제7호기업인수목적,,,01667592,
434190,탈로스,,,01020269,
434480,모니터랩,,,01583652,
435380,유안타제10호기업인수목적,,,01670675,
435570,에르코스,,,01253636,
435620,하나금융25호기업인수목적,,,01669475,
435870,에스케이증권제8호기업인수목적,,,01671197,
436530,케이비제22호기업인수목적,,,01672053,
436610,한국제11호기업인수목적,,,01672114,
437730,삼현,,,00262266,
437780,엔에이치기업인수목적24호,,,01674538,
438220,대신밸런스제13호기업인수목적,,,01675014,
438580,엔에이치기업인수목적25호,,,01674468,
438700,버넥트,,,01605529,
439090,마녀공장,,,01136977,
439250,삼성기업인수목적7호,,,01675227,
439260,대한조선,,,00182696,
439410,엔에이치기업인수목적26호,,,01675254,
439580,블루엠텍,,,01559637,
439730,아이비케이에스제20호기업인수목적,,,01675421,
439960,코스모로보틱스,,,01802928,
440110,파두,,,01292291,
440200,케이비제23호기업인수목적,,,01676989,
440290,HB인베스트먼트,,,00309460,
440320,오픈놀,,,01585155,
440790,교보13호기업인수목적,,,01677678,
440820,엔에이치기업인수목적27호,,,01677429,
441270,파인엠텍,,,01686755,
442130,유진기업인수목적9호,,,01678835,
442310,대신밸런스제14호기업인수목적,,,01696451,
442770,아이비케이에스제21호기업인수목적,,,01682740,
442900,미래에셋드림기업인수목적1호,,,01683387,
443060,HD현대마린솔루션,,,01194689,
443250,레뷰코퍼레이션,,,01468061,
443670,에스피소프트,,,01381391,
444530,심플랫폼,,,01590980,
444920,유안타제11호기업인수목적,,,01688346,
445090,에이직랜드,,,01540453,
445180,퓨릿,,,01027828,
445360,비엔케이제1호기업인수목적,,,01689336,
445680,큐리옥스바이오시스템즈,,,01498974,
445970,신영해피투모로우제9호기업인수목적,,,01689938,
446070,유니드비티플러스,,,01702017,
446150,유안타제12호기업인수목적,,,01690235,
446190,미래에셋비전기업인수목적2호,,,01692321,
446440,에피바이오텍,,,01281541,
446540,메가터치,,,00923516,
446600,카이바이오텍,,,01671601,
446750,하나26호기업인수목적,,,01696275,
446840,지슨,,,01693922,
447690,아이오바이오,,,01680131,
448280,에코아이,,,01218299,
448370,하나27호기업인수목적,,,01700374,
448710,코츠테크놀로지,,,00959210,
448730,삼성FN리츠,,,01688896,
448740,삼성기업인수목적8호,,,01700921,
448760,아이비케이에스제22호기업인수목적,,,01701328,
448780,마이크로엔엑스,,,01206717,
448830,미래에셋비전기업인수목적3호,,,01702424,
448900,한국피아이엠,,,00765897,
449020,유안타제13호기업인수목적,,,01701753,
450050,하이제8호기업인수목적,,,01705625,
450080,에코프로머티,,,01311408,
450140,코오롱모빌리티그룹,,,01712485,
450330,하스,,,01663569,
450410,엔에이치기업인수목적28호,,,01705777,
450520,인스웨이브,,,01222113,
450940,유안타제14호기업인수목적,,,01706819,
450950,아스테라시스,,,01590528,
451220,아이엠티,,,01546101,
451250,삐아,,,01283974,
451700,엔에이치스팩29호,,,01712616,
451760,컨텍,,,01685251,
451800,한화리츠,,,01669226,
452160,제이엔비,,,01309421,
452190,한빛레이저,,,00607496,
452200,민테크,,,01689035,
452260,한화갤러리아,,,01722437,
452280,한선엔지니어링,,,00958451,
452300,캡스톤파트너스,,,01497124,
452400,이닉스,,,00338170,
452430,사피엔반도체,,,01676642,
452450,피아이이,,,01429220,
452670,상상인제4호기업인수목적,,,01717170,
452980,신한제11호기업인수목적,,,01719105,
453340,현대그린푸드,,,01721809,
453450,그리드위즈,,,01299203,
453860,에이에스텍,,,01538528,
454640,하나29호기업인수목적,,,01724417,
454750,하나28호기업인수목적,,,01724338,
454910,두산로보틱스,,,01105153,
455180,케이지에이,,,01638387,
455250,케이비제25호기업인수목적,,,01724709,
455310,한화플러스제4호기업인수목적,,,01725160,
455900,엔젤로보틱스,,,01592049,
455910,에스케이증권제9호기업인수목적,,,01725577,
456010,아이씨티케이,,,01373709,
456040,OCI,,,01760738,
456070,이엔셀,,,01544468,
456160,지투지바이오,,,01577952,
456190,큐라켐,,,01205514,
456440,디비금융제11호기업인수목적,,,01731453,
456490,교보14호기업인수목적,,,01760640,
456570,아이엠지티,,,01579020,
456700,길교이앤씨,,,00874797,
457190,이수스페셜티케미컬,,,01762569,
457370,한켐,,,01016309,
457390,대신밸런스제15호기업인수목적,,,01751448,
457550,우진엔텍,,,01030503,
457600,벡트,,,01453944,
457630,대신밸런스제16호기업인수목적,,,01738483,
457940,에스케이증권제10호기업인수목적,,,01744703,
458320,케이비제26호기업인수목적,,,01766167,
458350,에스팀,,,01379563,
458610,한국제12호기업인수목적,,,01761296,
458650,성우,,,00319272,
458870,씨어스,,,01514227,
459100,위츠,,,01445440,
459510,나우로보틱스,,,01594791,
459550,알트,,,01466373,
460470,아이빔테크놀로지,,,01678312,
460850,동국씨엠,,,01765256,
460860,동국제강,,,01765265,
460870,에스엠씨지,,,01142260,
460930,현대힘스,,,00667373,
460940,피앤에스로보틱스,,,01419205,
461030,아이엠비디엑스,,,01497373,
461300,아이스크림미디어,,,00657224,
462020,에이치엠씨아이비제6호기업인수목적,,,01767494,
462310,뉴키즈온,,,01467503,
462350,이노스페이스,,,01700587,
462510,라메디텍,,,01504211,
462520,조선내화,,,01770203,
462860,더즌,,,01563667,
462870,시프트업,,,01384787,
462980,아이지넷,,,01728167,
463020,뉴엔AI,,,01639508,
463480,모티브링크,,,00367400,
464080,에스오에스랩,,,01686427,
464280,티디에스팜,,,01232192,
464440,한국제13호스팩,,,01775952,
464490,쿼드메디슨,,,01671285,
464500,아이언디바이스,,,01706794,
464580,닷밀,,,01605282,
464680,KB제27호스팩,,,01785551,
465320,교보15호스팩,,,01781847,
465480,인스피언,,,01284876,
465770,STX그린로지스,,,01784394,
466100,클로봇,,,01784914,
466410,사이냅소프트,,,01207901,
466690,키움히어로제1호스팩,,,01784677,
466910,엔에이치기업인수목적30호,,,01785056,
467930,IBKS제23호스팩,,,01785700,
468510,삼성기업인수목적9호,,,01786514,
468530,프로티나,,,01688568,
468760,유진스팩10호,,,01787072,
469480,IBKS제24호스팩,,,01792791,
469610,이노테크,,,01745173,
469750,아이비젼웍스,,,01516766,
469880,하나30호스팩,,,01791321,
469900,하나31호스팩,,,01791561,
471050,대신밸런스제17호스팩,,,01792825,
471820,셀로맥스사이언스,,,01448544,
472220,신영스팩10호,,,01796858,
472230,SK증권제11호스팩,,,01797440,
472850,폰드그룹,,,01806951,
473000,SK증권제12호스팩,,,01798722,
473050,유안타제15호스팩,,,01798980,
473370,비엔케이제2호기업인수목적,,,01800285,
473950,SK증권제13호스팩,,,01801822,
473980,노머스,,,01703849,
474170,루미르,,,01636565,
474490,유안타제16호스팩,,,01804476,
474610,RF시스템즈,,,01286476,
474650,링크솔루션,,,01764099,
474660,신한제12호스팩,,,01809569,
474930,신한제13호스팩,,,01807747,
475150,SK이터닉스,,,01817081,
475230,엔알비,,,01708163,
475240,하나32호스팩,,,01807738,
475250,하나33호스팩,,,01807729,
475400,씨메스로보틱스,,,01588189,
475430,키스트론,,,00204323,
475460,미트박스,,,01374717,
475560,더본코리아,,,00968607,
475580,에이럭스,,,01641600,
475660,에스켐,,,01383779,
475830,오름테라퓨틱,,,01658831,
475960,토모큐브,,,01573336,
476040,오가노이드사이언스,,,01626391,
476060,온코닉테라퓨틱스,,,01632912,
476080,M83,,,01704680,
476470,케이비제28호기업인수목적,,,01810796,
476710,타조이엔터테인먼트,,,01518506,
476830,알지노믹스,,,01596920,
477340,에이치엠씨제7호스팩,,,01813377,
477380,미래에셋비전스팩4호,,,01814233,
477470,미래에셋비전스팩5호,,,01817249,
477530,한국제14호기업인수목적,,,01814312,
477760,디비금융스팩12호,,,01814589,
477850,마키나락스,,,01709065,
478110,이베스트스팩6호,,,01815764,
478340,나라스페이스테크놀로지,,,01787355,
478390,KB제29호스팩,,,01816268,
478440,미래에셋비전스팩6호,,,01819867,
478560,블랙야크아이앤씨,,,01718407,
478780,대신밸런스제18호기업인수목적,,,01817610,
479880,한국제15호스팩,,,01818682,
479960,위너스일렉,,,01137860,
480370,씨케이솔루션,,,01210677,
481070,에이유브랜즈,,,01803927,
481850,신한글로벌액티브리츠,,,01714997,
481890,엔에이치스팩31호,,,01834194,
482520,교보16호스팩,,,01845701,
482630,삼양엔씨켐,,,00863533,
482680,미래에셋비전스팩7호,,,01841635,
482690,대신밸런스제19호스팩,,,01845534,
483650,달바글로벌,,,01649204,
484120,도우인시스,,,01380578,
484130,하나34호스팩,,,01847550,
484590,삼양컴텍,,,00141583,
484810,티엑스알로보틱스,,,01458161,
484870,엠앤씨솔루션,,,01519790,
486630,KB제30호스팩,,,01851650,
486990,노타,,,01810477,
487360,신한제14호스팩,,,01853214,
487570,HS효성,,,01854763,
487580,폴레드,,,01565364,
487720,키움제10호스팩,,,01877126,
487830,신한제15호스팩,,,01854408,
488060,유진스팩11호,,,01854392,
488280,에스투더블유,,,01803635,
488900,비츠로넥스텍,,,01194607,
489210,교보17호스팩,,,01866528,
489460,바이오비쥬,,,01657197,
489480,키움제11호스팩,,,01873272,
489500,엘케이켐,,,01747977,
489730,디비금융제13호스팩,,,01857991,
489790,한화비전,,,01867758,
490470,세미파이브,,,01627363,
491000,리브스메드,,,01385005,
492220,KB제31호스팩,,,01866926,
493280,아이엠바이오로직스,,,01859500,
493330,지에프아이,,,01450938,
493790,유안타제17호스팩,,,01872219,
494120,큐리오시스,,,01786958,
495810,유비씨,,,01867749,
495900,에이엠시지,,,01872893,
496070,신한제16호스팩,,,01875146,
496320,본시스템즈,,,01872459,
498390,한화플러스제5호스팩,,,01881800,
499790,GS피앤엘,,,01882845,
900010,3노드디지탈그룹유한공사,,,00630111,
900020,코웰이홀딩스유한공사,,,00642648,
900030,연합과기공고유한공사,,,00680161,
900040,차이나그레이트스타인터내셔널리미티드,,,00695464,
900050,중국원양자원유한공사,,,00722500,
900060,중국식품포장유한공사,,,00694003,
900070,글로벌에스엠,,,00783246,
900080,에스앤씨엔진그룹리미티드,,,00786331,
900090,차이나하오란리사이클링유한공사,,,00790121,
900100,파이온엑스,,,00781202,
900110,딥커머스,,,00799070,
900120,씨엑스아이,,,00800084,
900130,웨이포트유한공사,,,00823687,
900140,엘브이엠씨,,,00838500,
900150,성융광전투자유한공사,,,00830377,
900180,완리인터내셔널홀딩스,,,00842327,
900250,크리스탈신소재,,,01107665,
900260,로스웰,,,01139266,
900270,헝셩그룹,,,01160512,
900280,케이만금세기차륜집단유한공사,,,01168143,
900290,GRT,,,01170962,
900300,오가닉티코스메틱,,,01169434,
900310,컬러레이,,,01236286,
900340,윙입푸드,,,01328639,
950010,평산차업집단유한공사,,,00599230,
950030,네프로아이티,,,00687599,
950070,중국고섬공고유한공사,,,00844884,
950100,아루히,,,00907660,
950110,SBI핀테크솔루션즈,,,00938688,
950130,엑세스바이오,,,00956028,
950140,잉글우드랩,,,01165739,
950160,코오롱티슈진,,,01245062,
950170,JTC,,,01041828,
950180,에스앤케이,,,01338724,
950190,고스트스튜디오,,,01416235,
950200,소마젠,,,01442115,
950210,프레스티지바이오파마,,,01510489,
950220,네오이뮨텍,,,01511558,
950250,테라뷰,,,01957282,
