stock_code,stock_name,industry_code,peer_stock_codes,peer_stock_names,business_tags,sector,industry,business_model,source
066790,씨씨에스,285,352820|035900|041510|122870|079160|035760,하이브|JYP Ent.|에스엠|와이지엔터테인먼트|CJ CGV|CJ ENM,media entertainment,Communication Services,Media and Entertainment,"Content production, distribution, and advertising",NAVER_STOCK_INDUSTRY_COMPARE
066900,디에이피,282,009150|011070|353200|222800|020150|007810,삼성전기|LG이노텍|대덕전자|심텍|롯데에너지머티리얼즈|코리아써키트,semiconductors|electrical equipment|energy,Information Technology,Semiconductors,Electrical equipment and components manufacturing,NAVER_STOCK_INDUSTRY_COMPARE
066910,손오공,271,121440|039830|002450|088390|011420|024950,골프존홀딩스|오로라|삼익악기|이녹스|갤럭시아에스엠|삼천리자전거,leisure|holding company,Consumer Discretionary,"Hotels, Restaurants, and Leisure",Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
066970,엘앤에프,283,373220|006400|247540|450080|043260|082920,LG에너지솔루션|삼성SDI|에코프로비엠|에코프로머티|성호전자|비츠로셀,semiconductors|battery|energy|software platform,Information Technology,Semiconductors,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
066980,한성크린텍,279,000720|028050|047040|375500|006360|097230,현대건설|삼성E&A|대우건설|DL이앤씨|GS건설|HJ중공업,construction|industrial machinery,Industrials,Construction and Engineering,"Construction, engineering, and infrastructure projects",NAVER_STOCK_INDUSTRY_COMPARE
067000,조이시티,263,259960|036570|251270|263750|462870|192080,크래프톤|NC|넷마블|펄어비스|시프트업|더블유게임즈,gaming,Communication Services,Interactive Entertainment,Operating company,NAVER_STOCK_INDUSTRY_COMPARE
067010,이씨에스,267,018260|307950|064400|377300|022100|181710,삼성에스디에스|현대오토에버|LG씨엔에스|카카오페이|포스코DX|NHN,automotive|software platform,Consumer Discretionary,Automobiles,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
067080,대화제약,261,207940|068270|0126Z0|326030|000100|141080,삼성바이오로직스|셀트리온|삼성에피스홀딩스|SK바이오팜|유한양행|리가켐바이오,biotech|holding company,Health Care,Biotechnology,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
067160,SOOP,300,035420|035720|376300|300080|408920|020120,NAVER|카카오|디어유|플리토|메쎄이상|키다리스튜디오,software platform|media entertainment,Information Technology,Software,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
067170,오텍,299,034020|277810|241560|454910|267270|108490,두산에너빌리티|레인보우로보틱스|두산밥캣|두산로보틱스|HD건설기계|로보티즈,construction|industrial machinery,Industrials,Construction and Engineering,"Construction, engineering, and infrastructure projects",NAVER_STOCK_INDUSTRY_COMPARE
067280,멀티캠퍼스,290,215200|461300|068930|072870|339950|475580,메가스터디교육|아이스크림미디어|디지털대성|메가스터디|아이비김영|에이럭스,energy|media entertainment|education,Energy,Energy Infrastructure,"Content production, distribution, and advertising",NAVER_STOCK_INDUSTRY_COMPARE
067290,JW신약,261,207940|068270|0126Z0|326030|000100|141080,삼성바이오로직스|셀트리온|삼성에피스홀딩스|SK바이오팜|유한양행|리가켐바이오,biotech|holding company,Health Care,Biotechnology,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
067310,하나마이크론,278,005930|000660|402340|042700|036930|007660,삼성전자|SK하이닉스|SK스퀘어|한미반도체|주성엔지니어링|이수페타시스,semiconductors|construction,Information Technology,Semiconductors,Semiconductor manufacturing or supply chain,NAVER_STOCK_INDUSTRY_COMPARE
067370,선바이오,286,196170|950160|298380|087010|347850|145020,알테오젠|코오롱티슈진|에이비엘바이오|펩트론|디앤디파마텍|휴젤,biotech,Health Care,Biotechnology,Operating company,NAVER_STOCK_INDUSTRY_COMPARE
067390,아스트,284,012450|064350|079550|047810|272210|032820,한화에어로스페이스|현대로템|LIG디펜스앤에어로스페이스|한국항공우주|한화시스템|우리기술,software platform|aerospace,Information Technology,Software,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
067570,엔브이에이치코리아,270,012330|161390|018880|005850|204320|000240,현대모비스|한국타이어앤테크놀로지|한온시스템|에스엘|HL만도|한국앤컴퍼니,automotive|software platform,Consumer Discretionary,Automobiles,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
067630,HLB생명과학,281,028300|214450|214150|290650|491000|137310,HLB|파마리서치|클래시스|엘앤씨바이오|리브스메드|에스디바이오센서,biotech,Health Care,Biotechnology,Operating company,NAVER_STOCK_INDUSTRY_COMPARE
067730,로지시스,267,018260|307950|064400|377300|022100|181710,삼성에스디에스|현대오토에버|LG씨엔에스|카카오페이|포스코DX|NHN,automotive|software platform,Consumer Discretionary,Automobiles,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
067770,세진티에스,269,213420|108320|046890|171090|272290|265520,덕산네오룩스|LX세미콘|서울반도체|선익시스템|이녹스첨단소재|AP시스템,semiconductors|materials|software platform,Information Technology,Semiconductors,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
067830,세이브존I&C,264,004170|023530|069960|139480|282330|007070,신세계|롯데쇼핑|현대백화점|이마트|BGF리테일|GS리테일,retail,Consumer Discretionary,Retail,Merchandising and commerce,NAVER_STOCK_INDUSTRY_COMPARE
067900,와이엔텍,323,011200|028670|005880|003280|044450|109070,HMM|팬오션|대한해운|흥아해운|KSS해운|주성코퍼레이션,logistics,Industrials,Logistics and Transportation,"Logistics, shipping, and transportation services",NAVER_STOCK_INDUSTRY_COMPARE
067920,이글루,267,018260|307950|064400|377300|022100|181710,삼성에스디에스|현대오토에버|LG씨엔에스|카카오페이|포스코DX|NHN,automotive|software platform,Consumer Discretionary,Automobiles,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
067990,도이치모터스,273,005380|000270|003620|381970|001390|151860,현대차|기아|KG모빌리티|케이카|KG케미칼|KG에코솔루션,automotive|software platform|chemicals,Consumer Discretionary,Automobiles,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
068050,팬엔터테인먼트,285,352820|035900|041510|122870|079160|035760,하이브|JYP Ent.|에스엠|와이지엔터테인먼트|CJ CGV|CJ ENM,media entertainment,Communication Services,Media and Entertainment,"Content production, distribution, and advertising",NAVER_STOCK_INDUSTRY_COMPARE
068100,케이웨더,267,018260|307950|064400|377300|022100|181710,삼성에스디에스|현대오토에버|LG씨엔에스|카카오페이|포스코DX|NHN,automotive|software platform,Consumer Discretionary,Automobiles,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
068240,다원시스,299,034020|277810|241560|454910|267270|108490,두산에너빌리티|레인보우로보틱스|두산밥캣|두산로보틱스|HD건설기계|로보티즈,construction|industrial machinery,Industrials,Construction and Engineering,"Construction, engineering, and infrastructure projects",NAVER_STOCK_INDUSTRY_COMPARE
068270,셀트리온,261,207940|0126Z0|326030|000100|141080|000250,삼성바이오로직스|삼성에피스홀딩스|SK바이오팜|유한양행|리가켐바이오|삼천당제약,biotech|holding company,Health Care,Biotechnology,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
068290,삼성출판사,314,016880|263720|418470|036000|127710|432430,웅진|디앤씨미디어|KT밀리의서재|예림당|아시아경제|와이랩,media entertainment,Communication Services,Media and Entertainment,"Content production, distribution, and advertising",NAVER_STOCK_INDUSTRY_COMPARE
068330,일신바이오,262,226950|096530|127120|445680|475960|182400,올릭스|씨젠|제이에스링크|큐리옥스바이오시스템즈|토모큐브|엔케이젠바이오텍코리아,biotech|software platform,Health Care,Biotechnology,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
068760,셀트리온제약,261,207940|068270|0126Z0|326030|000100|141080,삼성바이오로직스|셀트리온|삼성에피스홀딩스|SK바이오팜|유한양행|리가켐바이오,biotech|holding company,Health Care,Biotechnology,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
068790,DMS,269,213420|108320|046890|171090|272290|265520,덕산네오룩스|LX세미콘|서울반도체|선익시스템|이녹스첨단소재|AP시스템,semiconductors|materials|software platform,Information Technology,Semiconductors,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
068930,디지털대성,290,215200|461300|072870|067280|339950|475580,메가스터디교육|아이스크림미디어|메가스터디|멀티캠퍼스|아이비김영|에이럭스,energy|media entertainment|education,Energy,Energy Infrastructure,"Content production, distribution, and advertising",NAVER_STOCK_INDUSTRY_COMPARE
068940,셀피글로벌,324,012750|030190|383310|034950|036800|377460,에스원|NICE평가정보|에코프로에이치엔|한국기업평가|나이스정보통신|큐에이드,software platform|telecommunications,Information Technology,Software,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
069080,웹젠,263,259960|036570|251270|263750|462870|192080,크래프톤|NC|넷마블|펄어비스|시프트업|더블유게임즈,gaming,Communication Services,Interactive Entertainment,Operating company,NAVER_STOCK_INDUSTRY_COMPARE
069140,누리플랜,279,000720|028050|047040|375500|006360|097230,현대건설|삼성E&A|대우건설|DL이앤씨|GS건설|HJ중공업,construction|industrial machinery,Industrials,Construction and Engineering,"Construction, engineering, and infrastructure projects",NAVER_STOCK_INDUSTRY_COMPARE
069260,티케이지휴켐스,272,051910|003670|086520|011790|010060|014680,LG화학|포스코퓨처엠|에코프로|SKC|OCI홀딩스|한솔케미칼,chemicals|holding company,Materials,Specialty Chemicals,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
069330,유아이디,269,213420|108320|046890|171090|272290|265520,덕산네오룩스|LX세미콘|서울반도체|선익시스템|이녹스첨단소재|AP시스템,semiconductors|materials|software platform,Information Technology,Semiconductors,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
069410,엔텔스,267,018260|307950|064400|377300|022100|181710,삼성에스디에스|현대오토에버|LG씨엔에스|카카오페이|포스코DX|NHN,automotive|software platform,Consumer Discretionary,Automobiles,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
069460,대호에이엘,322,010130|103140|295310|006110|005810|058430,고려아연|풍산|에이치브이엠|삼아알미늄|풍산홀딩스|포스코스틸리온,materials|holding company,Materials,Metals and Materials,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
069510,에스텍,282,009150|011070|353200|222800|020150|007810,삼성전기|LG이노텍|대덕전자|심텍|롯데에너지머티리얼즈|코리아써키트,semiconductors|electrical equipment|energy,Information Technology,Semiconductors,Electrical equipment and components manufacturing,NAVER_STOCK_INDUSTRY_COMPARE
069540,빛과전자,294,489790|010170|218410|189300|032500|050890,한화비전|대한광통신|RFHIC|인텔리안테크|케이엠더블유|쏠리드,semiconductors|software platform|telecommunications,Information Technology,Semiconductors,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
069620,대웅제약,261,207940|068270|0126Z0|326030|000100|141080,삼성바이오로직스|셀트리온|삼성에피스홀딩스|SK바이오팜|유한양행|리가켐바이오,biotech|holding company,Health Care,Biotechnology,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
069640,한세엠케이,274,111770|383220|081660|009970|093050|007700,영원무역|F&F|미스토홀딩스|영원무역홀딩스|LF|F&F홀딩스,holding company,Financials,Investment Holding Companies,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
069730,DSR제강,304,005490|004020|001430|016380|009520|002240,POSCO홀딩스|현대제철|세아베스틸지주|KG스틸|포스코엠텍|고려제강,materials|holding company,Materials,Metals and Materials,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
069920,엑시온그룹,279,000720|028050|047040|375500|006360|097230,현대건설|삼성E&A|대우건설|DL이앤씨|GS건설|HJ중공업,construction|industrial machinery,Industrials,Construction and Engineering,"Construction, engineering, and infrastructure projects",NAVER_STOCK_INDUSTRY_COMPARE
069960,현대백화점,264,004170|023530|139480|282330|007070|008770,신세계|롯데쇼핑|이마트|BGF리테일|GS리테일|호텔신라,retail|leisure,Consumer Discretionary,Retail,Merchandising and commerce,NAVER_STOCK_INDUSTRY_COMPARE
070300,엑스큐어,292,204270|000670|025320|290550|097520|192650,제이앤티씨|영풍|시노펙스|디케이티|엠씨넥스|드림텍,general listed company,General Listed Equity,Listed Operating Company,Operating company,NAVER_STOCK_INDUSTRY_COMPARE
